season,month,age_group,budget_level,outdoor_preferred,city_context,event_type,indoor_outdoor,title,description,suggested_location,requires_authorization,price,relevance_label
AUTOMNE,NOVEMBER,2-6 ans,MEDIUM,True,Tunis,SORTIE,OUTDOOR,Visite marine au Musee Oceanographique,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Musee Oceanographique de Salammbô, La Goulette, Tunisie",True,11.5,HIGH
AUTOMNE,NOVEMBER,2-6 ans,LOW,True,Tunis,SORTIE,OUTDOOR,Balade sensorielle au Jardin Japonais,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Jardin Japonais, Tunis, Tunisie",True,8.0,HIGH
HIVER,DECEMBER,2-3 ans,MEDIUM,True,Tunis,SORTIE,OUTDOOR,Sortie decouverte au Parc du Belvedere,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Parc du Belvedere, Tunis, Tunisie",True,13.4,HIGH
HIVER,DECEMBER,2-3 ans,MEDIUM,True,Tunis,SORTIE,OUTDOOR,Visite educative a la Cite des Sciences,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Cite des Sciences, Tunis, Tunisie",True,16.9,HIGH
HIVER,DECEMBER,2-3 ans,LOW,True,Tunis,SORTIE,OUTDOOR,Visite marine au Musee Oceanographique,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Musee Oceanographique de Salammbô, La Goulette, Tunisie",True,8.0,HIGH
HIVER,DECEMBER,2-3 ans,HIGH,True,Tunis,SORTIE,OUTDOOR,Balade sensorielle au Jardin Japonais,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Jardin Japonais, Tunis, Tunisie",True,19.0,HIGH
HIVER,DECEMBER,4-5 ans,MEDIUM,True,Tunis,SORTIE,OUTDOOR,Sortie decouverte au Parc du Belvedere,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Parc du Belvedere, Tunis, Tunisie",True,15.8,HIGH
HIVER,DECEMBER,4-5 ans,LOW,True,Tunis,SORTIE,OUTDOOR,Visite educative a la Cite des Sciences,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Cite des Sciences, Tunis, Tunisie",True,5.5,HIGH
HIVER,DECEMBER,4-5 ans,LOW,True,Tunis,SORTIE,OUTDOOR,Visite marine au Musee Oceanographique,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Musee Oceanographique de Salammbô, La Goulette, Tunisie",True,7.2,HIGH
HIVER,DECEMBER,4-5 ans,LOW,True,Tunis,SORTIE,OUTDOOR,Balade sensorielle au Jardin Japonais,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Jardin Japonais, Tunis, Tunisie",True,6.5,HIGH
HIVER,DECEMBER,2-6 ans,MEDIUM,True,Tunis,SORTIE,OUTDOOR,Sortie decouverte au Parc du Belvedere,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Parc du Belvedere, Tunis, Tunisie",True,13.7,HIGH
HIVER,DECEMBER,2-6 ans,LOW,True,Tunis,SORTIE,OUTDOOR,Visite educative a la Cite des Sciences,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Cite des Sciences, Tunis, Tunisie",True,6.7,HIGH
HIVER,DECEMBER,2-6 ans,HIGH,True,Tunis,SORTIE,OUTDOOR,Visite marine au Musee Oceanographique,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Musee Oceanographique de Salammbô, La Goulette, Tunisie",True,19.0,HIGH
HIVER,DECEMBER,2-6 ans,HIGH,True,Tunis,SORTIE,OUTDOOR,Balade sensorielle au Jardin Japonais,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Jardin Japonais, Tunis, Tunisie",True,28.0,HIGH
HIVER,JANUARY,2-3 ans,LOW,True,Tunis,SORTIE,OUTDOOR,Sortie decouverte au Parc du Belvedere,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Parc du Belvedere, Tunis, Tunisie",True,9.8,HIGH
HIVER,JANUARY,2-3 ans,LOW,True,Tunis,SORTIE,OUTDOOR,Visite educative a la Cite des Sciences,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Cite des Sciences, Tunis, Tunisie",True,5.0,HIGH
HIVER,JANUARY,2-3 ans,MEDIUM,True,Tunis,SORTIE,OUTDOOR,Visite marine au Musee Oceanographique,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Musee Oceanographique de Salammbô, La Goulette, Tunisie",True,13.9,HIGH
HIVER,JANUARY,2-3 ans,MEDIUM,True,Tunis,SORTIE,OUTDOOR,Balade sensorielle au Jardin Japonais,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Jardin Japonais, Tunis, Tunisie",True,17.2,HIGH
HIVER,JANUARY,4-5 ans,LOW,True,Tunis,SORTIE,OUTDOOR,Sortie decouverte au Parc du Belvedere,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Parc du Belvedere, Tunis, Tunisie",True,6.3,HIGH
HIVER,JANUARY,4-5 ans,MEDIUM,True,Tunis,SORTIE,OUTDOOR,Visite educative a la Cite des Sciences,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Cite des Sciences, Tunis, Tunisie",True,12.1,HIGH
HIVER,JANUARY,4-5 ans,MEDIUM,True,Tunis,SORTIE,OUTDOOR,Visite marine au Musee Oceanographique,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Musee Oceanographique de Salammbô, La Goulette, Tunisie",True,12.3,HIGH
HIVER,JANUARY,4-5 ans,HIGH,True,Tunis,SORTIE,OUTDOOR,Balade sensorielle au Jardin Japonais,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Jardin Japonais, Tunis, Tunisie",True,27.6,HIGH
HIVER,JANUARY,2-6 ans,HIGH,True,Tunis,SORTIE,OUTDOOR,Sortie decouverte au Parc du Belvedere,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Parc du Belvedere, Tunis, Tunisie",True,24.6,HIGH
HIVER,JANUARY,2-6 ans,MEDIUM,True,Tunis,SORTIE,OUTDOOR,Visite educative a la Cite des Sciences,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Cite des Sciences, Tunis, Tunisie",True,11.2,HIGH
HIVER,JANUARY,2-6 ans,MEDIUM,True,Tunis,SORTIE,OUTDOOR,Visite marine au Musee Oceanographique,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Musee Oceanographique de Salammbô, La Goulette, Tunisie",True,11.7,HIGH
HIVER,JANUARY,2-6 ans,LOW,True,Tunis,SORTIE,OUTDOOR,Balade sensorielle au Jardin Japonais,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Jardin Japonais, Tunis, Tunisie",True,7.5,HIGH
HIVER,FEBRUARY,2-3 ans,HIGH,True,Tunis,SORTIE,OUTDOOR,Sortie decouverte au Parc du Belvedere,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Parc du Belvedere, Tunis, Tunisie",True,18.6,HIGH
HIVER,FEBRUARY,2-3 ans,MEDIUM,True,Tunis,SORTIE,OUTDOOR,Visite educative a la Cite des Sciences,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Cite des Sciences, Tunis, Tunisie",True,10.5,HIGH
HIVER,FEBRUARY,2-3 ans,HIGH,True,Tunis,SORTIE,OUTDOOR,Visite marine au Musee Oceanographique,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Musee Oceanographique de Salammbô, La Goulette, Tunisie",True,22.8,HIGH
HIVER,FEBRUARY,2-3 ans,HIGH,True,Tunis,SORTIE,OUTDOOR,Balade sensorielle au Jardin Japonais,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Jardin Japonais, Tunis, Tunisie",True,19.6,HIGH
HIVER,FEBRUARY,4-5 ans,HIGH,True,Tunis,SORTIE,OUTDOOR,Sortie decouverte au Parc du Belvedere,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Parc du Belvedere, Tunis, Tunisie",True,18.8,HIGH
HIVER,FEBRUARY,4-5 ans,LOW,True,Tunis,SORTIE,OUTDOOR,Visite educative a la Cite des Sciences,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Cite des Sciences, Tunis, Tunisie",True,4.4,HIGH
HIVER,FEBRUARY,4-5 ans,LOW,True,Tunis,SORTIE,OUTDOOR,Visite marine au Musee Oceanographique,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Musee Oceanographique de Salammbô, La Goulette, Tunisie",True,8.1,HIGH
HIVER,FEBRUARY,4-5 ans,LOW,True,Tunis,SORTIE,OUTDOOR,Balade sensorielle au Jardin Japonais,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Jardin Japonais, Tunis, Tunisie",True,6.4,HIGH
HIVER,FEBRUARY,2-6 ans,HIGH,True,Tunis,SORTIE,OUTDOOR,Sortie decouverte au Parc du Belvedere,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Parc du Belvedere, Tunis, Tunisie",True,20.5,HIGH
HIVER,FEBRUARY,2-6 ans,HIGH,True,Tunis,SORTIE,OUTDOOR,Visite educative a la Cite des Sciences,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Cite des Sciences, Tunis, Tunisie",True,18.4,HIGH
HIVER,FEBRUARY,2-6 ans,LOW,True,Tunis,SORTIE,OUTDOOR,Visite marine au Musee Oceanographique,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Musee Oceanographique de Salammbô, La Goulette, Tunisie",True,6.5,HIGH
HIVER,FEBRUARY,2-6 ans,HIGH,True,Tunis,SORTIE,OUTDOOR,Balade sensorielle au Jardin Japonais,"Activite encadree avec decouverte, observation et temps de repos adaptes aux enfants.","Jardin Japonais, Tunis, Tunisie",True,23.7,HIGH
PRINTEMPS,MARCH,2-3 ans,MEDIUM,False,Tunis,ATELIER,INDOOR,Atelier sciences ludiques,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,14.5,HIGH
PRINTEMPS,MARCH,2-3 ans,LOW,False,Tunis,ATELIER,INDOOR,Atelier creatif en salle,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture Ibn Rachiq, Tunis, Tunisie",False,6.3,HIGH
PRINTEMPS,MARCH,2-3 ans,MEDIUM,False,Tunis,ATELIER,INDOOR,Atelier lecture et contes,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Bibliotheque pour enfants, Tunis, Tunisie",False,9.7,HIGH
PRINTEMPS,MARCH,4-5 ans,MEDIUM,False,Tunis,ATELIER,INDOOR,Atelier sciences ludiques,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,8.9,HIGH
PRINTEMPS,MARCH,4-5 ans,MEDIUM,False,Tunis,ATELIER,INDOOR,Atelier creatif en salle,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture Ibn Rachiq, Tunis, Tunisie",False,11.2,HIGH
PRINTEMPS,MARCH,4-5 ans,LOW,False,Tunis,ATELIER,INDOOR,Atelier lecture et contes,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Bibliotheque pour enfants, Tunis, Tunisie",False,3.0,HIGH
PRINTEMPS,MARCH,2-6 ans,LOW,False,Tunis,ATELIER,INDOOR,Atelier sciences ludiques,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,3.4,HIGH
PRINTEMPS,MARCH,2-6 ans,LOW,False,Tunis,ATELIER,INDOOR,Atelier creatif en salle,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture Ibn Rachiq, Tunis, Tunisie",False,5.5,HIGH
PRINTEMPS,MARCH,2-6 ans,LOW,False,Tunis,ATELIER,INDOOR,Atelier lecture et contes,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Bibliotheque pour enfants, Tunis, Tunisie",False,7.7,HIGH
PRINTEMPS,APRIL,2-3 ans,LOW,False,Tunis,ATELIER,INDOOR,Atelier sciences ludiques,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,7.4,HIGH
PRINTEMPS,APRIL,2-3 ans,MEDIUM,False,Tunis,ATELIER,INDOOR,Atelier creatif en salle,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture Ibn Rachiq, Tunis, Tunisie",False,10.0,HIGH
PRINTEMPS,APRIL,2-3 ans,MEDIUM,False,Tunis,ATELIER,INDOOR,Atelier lecture et contes,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Bibliotheque pour enfants, Tunis, Tunisie",False,13.8,HIGH
PRINTEMPS,APRIL,4-5 ans,MEDIUM,False,Tunis,ATELIER,INDOOR,Atelier sciences ludiques,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,12.3,HIGH
PRINTEMPS,APRIL,4-5 ans,LOW,False,Tunis,ATELIER,INDOOR,Atelier creatif en salle,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture Ibn Rachiq, Tunis, Tunisie",False,6.3,HIGH
PRINTEMPS,APRIL,4-5 ans,MEDIUM,False,Tunis,ATELIER,INDOOR,Atelier lecture et contes,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Bibliotheque pour enfants, Tunis, Tunisie",False,14.5,HIGH
PRINTEMPS,APRIL,2-6 ans,LOW,False,Tunis,ATELIER,INDOOR,Atelier sciences ludiques,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,7.7,HIGH
PRINTEMPS,APRIL,2-6 ans,LOW,False,Tunis,ATELIER,INDOOR,Atelier creatif en salle,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture Ibn Rachiq, Tunis, Tunisie",False,4.3,HIGH
PRINTEMPS,APRIL,2-6 ans,LOW,False,Tunis,ATELIER,INDOOR,Atelier lecture et contes,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Bibliotheque pour enfants, Tunis, Tunisie",False,6.7,HIGH
PRINTEMPS,MAY,2-3 ans,LOW,False,Tunis,ATELIER,INDOOR,Atelier sciences ludiques,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,4.4,HIGH
PRINTEMPS,MAY,2-3 ans,LOW,False,Tunis,ATELIER,INDOOR,Atelier creatif en salle,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture Ibn Rachiq, Tunis, Tunisie",False,6.6,HIGH
PRINTEMPS,MAY,2-3 ans,LOW,False,Tunis,ATELIER,INDOOR,Atelier lecture et contes,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Bibliotheque pour enfants, Tunis, Tunisie",False,6.4,HIGH
PRINTEMPS,MAY,4-5 ans,MEDIUM,False,Tunis,ATELIER,INDOOR,Atelier sciences ludiques,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,11.5,HIGH
PRINTEMPS,MAY,4-5 ans,MEDIUM,False,Tunis,ATELIER,INDOOR,Atelier creatif en salle,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture Ibn Rachiq, Tunis, Tunisie",False,14.3,HIGH
PRINTEMPS,MAY,4-5 ans,LOW,False,Tunis,ATELIER,INDOOR,Atelier lecture et contes,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Bibliotheque pour enfants, Tunis, Tunisie",False,3.5,HIGH
PRINTEMPS,MAY,2-6 ans,MEDIUM,False,Tunis,ATELIER,INDOOR,Atelier sciences ludiques,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,13.8,HIGH
PRINTEMPS,MAY,2-6 ans,LOW,False,Tunis,ATELIER,INDOOR,Atelier creatif en salle,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture Ibn Rachiq, Tunis, Tunisie",False,3.0,HIGH
PRINTEMPS,MAY,2-6 ans,LOW,False,Tunis,ATELIER,INDOOR,Atelier lecture et contes,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Bibliotheque pour enfants, Tunis, Tunisie",False,6.2,HIGH
ETE,JUNE,2-3 ans,MEDIUM,False,Tunis,ATELIER,INDOOR,Atelier sciences ludiques,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,9.1,HIGH
ETE,JUNE,2-3 ans,MEDIUM,False,Tunis,ATELIER,INDOOR,Atelier creatif en salle,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture Ibn Rachiq, Tunis, Tunisie",False,11.9,HIGH
ETE,JUNE,2-3 ans,MEDIUM,False,Tunis,ATELIER,INDOOR,Atelier lecture et contes,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Bibliotheque pour enfants, Tunis, Tunisie",False,11.9,HIGH
ETE,JUNE,4-5 ans,LOW,False,Tunis,ATELIER,INDOOR,Atelier sciences ludiques,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,3.4,HIGH
ETE,JUNE,4-5 ans,LOW,False,Tunis,ATELIER,INDOOR,Atelier creatif en salle,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture Ibn Rachiq, Tunis, Tunisie",False,5.7,HIGH
ETE,JUNE,4-5 ans,MEDIUM,False,Tunis,ATELIER,INDOOR,Atelier lecture et contes,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Bibliotheque pour enfants, Tunis, Tunisie",False,12.1,HIGH
ETE,JUNE,2-6 ans,LOW,False,Tunis,ATELIER,INDOOR,Atelier sciences ludiques,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,5.1,HIGH
ETE,JUNE,2-6 ans,LOW,False,Tunis,ATELIER,INDOOR,Atelier creatif en salle,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture Ibn Rachiq, Tunis, Tunisie",False,4.5,HIGH
ETE,JUNE,2-6 ans,LOW,False,Tunis,ATELIER,INDOOR,Atelier lecture et contes,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Bibliotheque pour enfants, Tunis, Tunisie",False,7.5,HIGH
ETE,JULY,2-3 ans,LOW,False,Tunis,ATELIER,INDOOR,Atelier sciences ludiques,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,6.4,HIGH
ETE,JULY,2-3 ans,LOW,False,Tunis,ATELIER,INDOOR,Atelier creatif en salle,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture Ibn Rachiq, Tunis, Tunisie",False,4.8,HIGH
ETE,JULY,2-3 ans,MEDIUM,False,Tunis,ATELIER,INDOOR,Atelier lecture et contes,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Bibliotheque pour enfants, Tunis, Tunisie",False,14.8,HIGH
ETE,JULY,4-5 ans,LOW,False,Tunis,ATELIER,INDOOR,Atelier sciences ludiques,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,7.6,HIGH
ETE,JULY,4-5 ans,LOW,False,Tunis,ATELIER,INDOOR,Atelier creatif en salle,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture Ibn Rachiq, Tunis, Tunisie",False,7.3,HIGH
ETE,JULY,4-5 ans,LOW,False,Tunis,ATELIER,INDOOR,Atelier lecture et contes,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Bibliotheque pour enfants, Tunis, Tunisie",False,7.4,HIGH
ETE,JULY,2-6 ans,LOW,False,Tunis,ATELIER,INDOOR,Atelier sciences ludiques,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,3.9,HIGH
ETE,JULY,2-6 ans,MEDIUM,False,Tunis,ATELIER,INDOOR,Atelier creatif en salle,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture Ibn Rachiq, Tunis, Tunisie",False,13.5,HIGH
ETE,JULY,2-6 ans,MEDIUM,False,Tunis,ATELIER,INDOOR,Atelier lecture et contes,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Bibliotheque pour enfants, Tunis, Tunisie",False,13.6,HIGH
ETE,AUGUST,2-3 ans,LOW,False,Tunis,ATELIER,INDOOR,Atelier sciences ludiques,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,4.3,HIGH
ETE,AUGUST,2-3 ans,LOW,False,Tunis,ATELIER,INDOOR,Atelier creatif en salle,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture Ibn Rachiq, Tunis, Tunisie",False,4.9,HIGH
ETE,AUGUST,2-3 ans,LOW,False,Tunis,ATELIER,INDOOR,Atelier lecture et contes,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Bibliotheque pour enfants, Tunis, Tunisie",False,7.3,HIGH
ETE,AUGUST,4-5 ans,LOW,False,Tunis,ATELIER,INDOOR,Atelier sciences ludiques,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,4.0,HIGH
